4:14:01 PM | info | Position closed: NVDA | P&L: $-426.39 | Daily P&L: $-426.39 | Bal: $9573.61
4:14:06 PM | info | Position closed: NVDA | P&L: $-120.39 | Daily P&L: $858.82 | Bal: $10365.81
4:14:06 PM | info | Position closed: NVDA | P&L: $153.37 | Daily P&L: $1012.19 | Bal: $10519.18
4:14:06 PM | info | Position closed: NVDA | P&L: $-174.33 | Daily P&L: $837.85 | Bal: $10344.84
4:14:06 PM | info | Position closed: NVDA | P&L: $-141.60 | Daily P&L: $696.26 | Bal: $10203.24
4:14:06 PM | info | Position closed: NVDA | P&L: $-175.34 | Daily P&L: $520.91 | Bal: $10027.90
4:14:06 PM | info | Position closed: NVDA | P&L: $-177.37 | Daily P&L: $343.54 | Bal: $9850.53
4:14:06 PM | info | Position closed: NVDA | P&L: $126.46 | Daily P&L: $469.99 | Bal: $9976.98
4:14:06 PM | info | Position closed: NVDA | P&L: $-129.67 | Daily P&L: $340.32 | Bal: $9847.31
4:14:06 PM | info | Position closed: NVDA | P&L: $109.40 | Daily P&L: $449.72 | Bal: $9956.71
4:14:06 PM | info | Position closed: NVDA | P&L: $100.45 | Daily P&L: $550.17 | Bal: $10057.15
4:14:06 PM | info | Position closed: NVDA | P&L: $-208.08 | Daily P&L: $-208.08 | Bal: $9849.07
4:14:06 PM | info | Position closed: NVDA | P&L: $-106.88 | Daily P&L: $-314.95 | Bal: $9742.20
4:14:06 PM | info | Position closed: NVDA | P&L: $-147.61 | Daily P&L: $-462.57 | Bal: $9594.59
4:14:06 PM | info | Position closed: NVDA | P&L: $125.86 | Daily P&L: $-336.71 | Bal: $9720.45
4:14:06 PM | info | Position closed: NVDA | P&L: $-114.11 | Daily P&L: $-450.82 | Bal: $9606.33
4:14:06 PM | info | Position closed: NVDA | P&L: $156.50 | Daily P&L: $-294.32 | Bal: $9762.84
4:14:06 PM | info | Position closed: NVDA | P&L: $-193.61 | Daily P&L: $-487.93 | Bal: $9569.23
4:14:06 PM | info | Position closed: NVDA | P&L: $-142.48 | Daily P&L: $-630.41 | Bal: $9426.75
4:14:06 PM | info | Position closed: NVDA | P&L: $-207.23 | Daily P&L: $-207.23 | Bal: $9219.52
4:14:06 PM | info | Position closed: NVDA | P&L: $139.86 | Daily P&L: $-67.37 | Bal: $9359.38
4:14:06 PM | info | Position closed: NVDA | P&L: $-188.08 | Daily P&L: $-255.45 | Bal: $9171.30
4:14:06 PM | info | Position closed: NVDA | P&L: $138.24 | Daily P&L: $-117.21 | Bal: $9309.54
4:14:06 PM | info | Position closed: NVDA | P&L: $117.50 | Daily P&L: $0.29 | Bal: $9427.04
4:14:06 PM | info | Position closed: NVDA | P&L: $133.93 | Daily P&L: $134.22 | Bal: $9560.97
4:14:06 PM | info | Position closed: NVDA | P&L: $125.03 | Daily P&L: $259.24 | Bal: $9685.99
4:14:06 PM | info | Position closed: NVDA | P&L: $-110.81 | Daily P&L: $148.44 | Bal: $9575.19
4:14:06 PM | info | Position closed: NVDA | P&L: $109.14 | Daily P&L: $257.58 | Bal: $9684.33
4:14:06 PM | info | Position closed: NVDA | P&L: $126.07 | Daily P&L: $383.65 | Bal: $9810.40
4:14:06 PM | info | Position closed: NVDA | P&L: $-103.01 | Daily P&L: $280.64 | Bal: $9707.39
4:14:06 PM | info | Position closed: NVDA | P&L: $101.46 | Daily P&L: $382.10 | Bal: $9808.85
4:14:06 PM | info | Position closed: NVDA | P&L: $-106.11 | Daily P&L: $276.00 | Bal: $9702.75
4:14:06 PM | info | Position closed: NVDA | P&L: $110.37 | Daily P&L: $386.37 | Bal: $9813.12
4:14:06 PM | info | Position closed: NVDA | P&L: $104.31 | Daily P&L: $490.67 | Bal: $9917.42
4:14:06 PM | info | Position closed: NVDA | P&L: $111.27 | Daily P&L: $601.95 | Bal: $10028.70
4:14:06 PM | info | Position closed: NVDA | P&L: $113.15 | Daily P&L: $715.09 | Bal: $10141.84
4:14:06 PM | info | Position closed: NVDA | P&L: $127.46 | Daily P&L: $127.46 | Bal: $10269.30
4:14:06 PM | info | Position closed: NVDA | P&L: $-207.13 | Daily P&L: $-79.67 | Bal: $10062.17
4:14:06 PM | info | Position closed: NVDA | P&L: $144.33 | Daily P&L: $64.66 | Bal: $10206.50
4:14:06 PM | info | Position closed: NVDA | P&L: $132.02 | Daily P&L: $196.68 | Bal: $10338.52
4:14:06 PM | info | Position closed: NVDA | P&L: $104.76 | Daily P&L: $301.44 | Bal: $10443.28
4:14:06 PM | info | Position closed: NVDA | P&L: $-123.48 | Daily P&L: $177.96 | Bal: $10319.80
4:14:06 PM | info | Position closed: NVDA | P&L: $104.82 | Daily P&L: $282.78 | Bal: $10424.62
4:14:06 PM | info | Position closed: NVDA | P&L: $-92.61 | Daily P&L: $190.17 | Bal: $10332.01
4:14:06 PM | info | Position closed: NVDA | P&L: $67.16 | Daily P&L: $257.33 | Bal: $10399.17
4:14:06 PM | info | Position closed: NVDA | P&L: $297.51 | Daily P&L: $297.51 | Bal: $10696.68
4:14:06 PM | info | Position closed: NVDA | P&L: $-258.22 | Daily P&L: $39.29 | Bal: $10438.46
4:14:06 PM | info | Position closed: NVDA | P&L: $-189.63 | Daily P&L: $-150.34 | Bal: $10248.83
4:14:06 PM | info | Position closed: NVDA | P&L: $121.98 | Daily P&L: $-28.37 | Bal: $10370.81
4:14:06 PM | info | Position closed: NVDA | P&L: $171.10 | Daily P&L: $142.73 | Bal: $10541.91
4:14:06 PM | info | Position closed: NVDA | P&L: $-114.27 | Daily P&L: $28.46 | Bal: $10427.64
4:14:06 PM | info | Position closed: NVDA | P&L: $-118.76 | Daily P&L: $-90.29 | Bal: $10308.88
4:14:06 PM | info | Position closed: NVDA | P&L: $110.11 | Daily P&L: $19.82 | Bal: $10418.99
4:14:06 PM | info | Position closed: NVDA | P&L: $135.83 | Daily P&L: $155.65 | Bal: $10554.82
4:14:06 PM | info | Position closed: NVDA | P&L: $116.13 | Daily P&L: $271.78 | Bal: $10670.95
4:14:06 PM | info | Position closed: NVDA | P&L: $-314.86 | Daily P&L: $-314.86 | Bal: $10356.09
4:14:06 PM | info | Position closed: NVDA | P&L: $-103.60 | Daily P&L: $-418.46 | Bal: $10252.49
4:14:06 PM | info | Position closed: NVDA | P&L: $128.09 | Daily P&L: $-290.37 | Bal: $10380.58
4:14:06 PM | info | Position closed: NVDA | P&L: $195.30 | Daily P&L: $-95.07 | Bal: $10575.88
4:14:06 PM | info | Position closed: NVDA | P&L: $111.15 | Daily P&L: $16.08 | Bal: $10687.03
4:14:06 PM | info | Position closed: NVDA | P&L: $-117.45 | Daily P&L: $-101.37 | Bal: $10569.58
4:14:06 PM | info | Position closed: NVDA | P&L: $151.94 | Daily P&L: $50.57 | Bal: $10721.52
4:14:06 PM | info | Position closed: NVDA | P&L: $119.57 | Daily P&L: $170.14 | Bal: $10841.09
4:14:06 PM | info | Position closed: NVDA | P&L: $142.11 | Daily P&L: $312.25 | Bal: $10983.20
4:14:06 PM | info | Position closed: NVDA | P&L: $-205.62 | Daily P&L: $106.63 | Bal: $10777.58
4:14:06 PM | info | Position closed: NVDA | P&L: $-149.94 | Daily P&L: $-43.31 | Bal: $10627.64
4:14:06 PM | info | Position closed: NVDA | P&L: $-129.58 | Daily P&L: $-172.90 | Bal: $10498.06
4:14:06 PM | info | Position closed: NVDA | P&L: $-141.55 | Daily P&L: $-314.45 | Bal: $10356.50
4:14:06 PM | info | Position closed: NVDA | P&L: $-128.25 | Daily P&L: $-442.70 | Bal: $10228.25
4:14:06 PM | info | Position closed: NVDA | P&L: $-138.18 | Daily P&L: $-580.88 | Bal: $10090.07
4:14:06 PM | info | Position closed: NVDA | P&L: $120.37 | Daily P&L: $120.37 | Bal: $10210.45
4:14:06 PM | info | Position closed: NVDA | P&L: $128.82 | Daily P&L: $249.19 | Bal: $10339.26
4:14:06 PM | info | Position closed: NVDA | P&L: $118.27 | Daily P&L: $367.46 | Bal: $10457.54
4:14:06 PM | info | Position closed: NVDA | P&L: $322.05 | Daily P&L: $689.51 | Bal: $10779.58
4:14:06 PM | info | Position closed: NVDA | P&L: $-184.17 | Daily P&L: $505.34 | Bal: $10595.41
4:14:06 PM | info | Position closed: NVDA | P&L: $197.20 | Daily P&L: $702.54 | Bal: $10792.61
4:14:06 PM | info | Position closed: NVDA | P&L: $114.58 | Daily P&L: $817.12 | Bal: $10907.19
4:14:06 PM | info | Position closed: NVDA | P&L: $155.41 | Daily P&L: $972.52 | Bal: $11062.60
4:14:06 PM | info | Position closed: NVDA | P&L: $133.55 | Daily P&L: $1106.07 | Bal: $11196.14
4:14:06 PM | info | Position closed: NVDA | P&L: $123.69 | Daily P&L: $1229.76 | Bal: $11319.83
4:14:06 PM | info | Position closed: NVDA | P&L: $115.13 | Daily P&L: $1344.89 | Bal: $11434.96
4:14:06 PM | info | Position closed: NVDA | P&L: $125.26 | Daily P&L: $1470.15 | Bal: $11560.22
4:14:06 PM | info | Position closed: NVDA | P&L: $116.44 | Daily P&L: $1586.58 | Bal: $11676.66
4:14:06 PM | info | Position closed: NVDA | P&L: $-116.75 | Daily P&L: $-116.75 | Bal: $11559.90
4:14:06 PM | info | Position closed: NVDA | P&L: $138.60 | Daily P&L: $21.85 | Bal: $11698.50
4:14:06 PM | info | Position closed: NVDA | P&L: $121.13 | Daily P&L: $142.97 | Bal: $11819.63
4:14:06 PM | info | Position closed: NVDA | P&L: $-123.74 | Daily P&L: $19.23 | Bal: $11695.89
4:14:06 PM | info | Position closed: NVDA | P&L: $144.15 | Daily P&L: $163.38 | Bal: $11840.04
4:14:06 PM | info | Position closed: NVDA | P&L: $-145.66 | Daily P&L: $17.73 | Bal: $11694.38
4:14:06 PM | info | Position closed: NVDA | P&L: $-143.90 | Daily P&L: $-126.18 | Bal: $11550.48
4:14:06 PM | info | Position closed: NVDA | P&L: $170.10 | Daily P&L: $43.92 | Bal: $11720.58
4:14:06 PM | info | Position closed: NVDA | P&L: $-154.08 | Daily P&L: $-110.16 | Bal: $11566.50
4:14:06 PM | info | Position closed: NVDA | P&L: $-131.14 | Daily P&L: $-241.30 | Bal: $11435.36
4:14:06 PM | info | Position closed: NVDA | P&L: $-152.11 | Daily P&L: $-393.41 | Bal: $11283.25
4:14:06 PM | info | Position closed: NVDA | P&L: $131.58 | Daily P&L: $-261.83 | Bal: $11414.83
4:14:06 PM | info | Position closed: NVDA | P&L: $142.91 | Daily P&L: $-118.92 | Bal: $11557.74
4:14:06 PM | info | Position closed: NVDA | P&L: $116.46 | Daily P&L: $-2.46 | Bal: $11674.20
4:14:06 PM | info | Position closed: NVDA | P&L: $149.25 | Daily P&L: $146.79 | Bal: $11823.45
4:14:06 PM | info | Position closed: NVDA | P&L: $123.20 | Daily P&L: $269.99 | Bal: $11946.65
4:14:06 PM | info | Position closed: NVDA | P&L: $128.01 | Daily P&L: $128.01 | Bal: $12074.66
4:14:06 PM | info | Position closed: NVDA | P&L: $-305.97 | Daily P&L: $-177.96 | Bal: $11768.69
4:14:06 PM | info | Position closed: NVDA | P&L: $-127.98 | Daily P&L: $-305.94 | Bal: $11640.71
4:14:06 PM | info | Position closed: NVDA | P&L: $121.98 | Daily P&L: $-183.96 | Bal: $11762.69
4:14:06 PM | info | Position closed: NVDA | P&L: $122.94 | Daily P&L: $-61.02 | Bal: $11885.63
4:14:06 PM | info | Position closed: NVDA | P&L: $127.21 | Daily P&L: $66.19 | Bal: $12012.83
4:14:06 PM | info | Position closed: NVDA | P&L: $133.65 | Daily P&L: $199.84 | Bal: $12146.48
4:14:06 PM | info | Position closed: NVDA | P&L: $126.54 | Daily P&L: $326.38 | Bal: $12273.02
4:14:06 PM | info | Position closed: NVDA | P&L: $-131.43 | Daily P&L: $194.95 | Bal: $12141.59
4:14:06 PM | info | Position closed: NVDA | P&L: $58.45 | Daily P&L: $253.40 | Bal: $12200.04
4:14:06 PM | info | Position closed: NVDA | P&L: $-154.97 | Daily P&L: $-154.97 | Bal: $12045.07
4:14:06 PM | info | Position closed: NVDA | P&L: $246.84 | Daily P&L: $91.86 | Bal: $12291.91
4:14:06 PM | info | Position closed: NVDA | P&L: $129.02 | Daily P&L: $220.89 | Bal: $12420.93
4:14:06 PM | info | Position closed: NVDA | P&L: $163.21 | Daily P&L: $384.10 | Bal: $12584.14
4:14:06 PM | info | Position closed: NVDA | P&L: $-136.89 | Daily P&L: $247.21 | Bal: $12447.25
4:14:06 PM | info | Position closed: NVDA | P&L: $182.01 | Daily P&L: $429.22 | Bal: $12629.26
4:14:06 PM | info | Position closed: NVDA | P&L: $157.31 | Daily P&L: $586.53 | Bal: $12786.58
4:14:06 PM | info | Position closed: NVDA | P&L: $133.95 | Daily P&L: $720.48 | Bal: $12920.52
4:14:06 PM | info | Position closed: NVDA | P&L: $476.96 | Daily P&L: $1197.44 | Bal: $13397.48
4:14:06 PM | info | Position closed: NVDA | P&L: $-226.69 | Daily P&L: $970.75 | Bal: $13170.79
4:14:06 PM | info | Position closed: NVDA | P&L: $145.58 | Daily P&L: $1116.32 | Bal: $13316.37
4:14:06 PM | info | Position closed: NVDA | P&L: $-283.02 | Daily P&L: $833.30 | Bal: $13033.35
4:14:06 PM | info | Position closed: NVDA | P&L: $-170.03 | Daily P&L: $663.27 | Bal: $12863.32
4:14:06 PM | info | Position closed: NVDA | P&L: $-142.82 | Daily P&L: $520.45 | Bal: $12720.50
4:14:06 PM | info | Position closed: NVDA | P&L: $150.25 | Daily P&L: $670.70 | Bal: $12870.74
4:14:06 PM | info | Position closed: NVDA | P&L: $133.98 | Daily P&L: $804.68 | Bal: $13004.72
4:14:06 PM | info | Position closed: NVDA | P&L: $135.13 | Daily P&L: $939.81 | Bal: $13139.86
4:14:06 PM | info | Position closed: NVDA | P&L: $-287.55 | Daily P&L: $-287.55 | Bal: $12852.31
4:14:06 PM | info | Position closed: NVDA | P&L: $199.49 | Daily P&L: $-88.06 | Bal: $13051.80
4:14:06 PM | info | Position closed: NVDA | P&L: $163.36 | Daily P&L: $75.30 | Bal: $13215.16
4:14:06 PM | info | Position closed: NVDA | P&L: $149.52 | Daily P&L: $224.82 | Bal: $13364.68
4:14:06 PM | info | Position closed: NVDA | P&L: $153.43 | Daily P&L: $378.25 | Bal: $13518.10
4:14:06 PM | info | Position closed: NVDA | P&L: $171.55 | Daily P&L: $549.80 | Bal: $13689.65
4:14:06 PM | info | Position closed: NVDA | P&L: $138.79 | Daily P&L: $688.58 | Bal: $13828.44
4:14:06 PM | info | Position closed: NVDA | P&L: $-173.91 | Daily P&L: $514.67 | Bal: $13654.53
4:14:06 PM | info | Position closed: NVDA | P&L: $137.27 | Daily P&L: $137.27 | Bal: $13791.80
4:14:06 PM | info | Position closed: NVDA | P&L: $162.69 | Daily P&L: $299.96 | Bal: $13954.49
4:14:06 PM | info | Position closed: NVDA | P&L: $-193.80 | Daily P&L: $106.16 | Bal: $13760.69
4:14:06 PM | info | Position closed: NVDA | P&L: $-217.50 | Daily P&L: $-111.34 | Bal: $13543.19
4:14:06 PM | info | Position closed: NVDA | P&L: $163.24 | Daily P&L: $51.90 | Bal: $13706.43
4:14:06 PM | info | Position closed: NVDA | P&L: $180.00 | Daily P&L: $231.90 | Bal: $13886.43
4:14:06 PM | info | Position closed: NVDA | P&L: $176.70 | Daily P&L: $408.60 | Bal: $14063.13
4:14:06 PM | info | Position closed: NVDA | P&L: $304.13 | Daily P&L: $712.73 | Bal: $14367.26
4:14:06 PM | info | Position closed: NVDA | P&L: $228.74 | Daily P&L: $941.46 | Bal: $14595.99
4:14:06 PM | info | Position closed: NVDA | P&L: $189.84 | Daily P&L: $1131.31 | Bal: $14785.84
4:14:06 PM | info | Position closed: NVDA | P&L: $182.59 | Daily P&L: $1313.90 | Bal: $14968.43
4:14:06 PM | info | Position closed: NVDA | P&L: $-168.49 | Daily P&L: $1145.41 | Bal: $14799.94
4:14:06 PM | info | Position closed: NVDA | P&L: $169.60 | Daily P&L: $1315.01 | Bal: $14969.54
4:14:06 PM | info | Position closed: NVDA | P&L: $-436.80 | Daily P&L: $-436.80 | Bal: $14532.74
4:14:06 PM | info | Position closed: NVDA | P&L: $152.63 | Daily P&L: $-284.17 | Bal: $14685.36
4:14:06 PM | info | Position closed: NVDA | P&L: $-180.44 | Daily P&L: $-464.62 | Bal: $14504.92
4:14:06 PM | info | Position closed: NVDA | P&L: $-242.68 | Daily P&L: $-707.29 | Bal: $14262.24
4:14:06 PM | info | Position closed: NVDA | P&L: $283.68 | Daily P&L: $283.68 | Bal: $14545.92
4:14:06 PM | info | Position closed: NVDA | P&L: $-154.95 | Daily P&L: $128.73 | Bal: $14390.97
4:14:06 PM | info | Position closed: NVDA | P&L: $196.00 | Daily P&L: $324.73 | Bal: $14586.97
4:14:06 PM | info | Position closed: NVDA | P&L: $-156.31 | Daily P&L: $168.42 | Bal: $14430.66
4:14:06 PM | info | Position closed: NVDA | P&L: $-574.86 | Daily P&L: $-406.44 | Bal: $13855.80
4:14:06 PM | info | Position closed: NVDA | P&L: $296.40 | Daily P&L: $-110.04 | Bal: $14152.20
4:14:06 PM | info | Position closed: NVDA | P&L: $-175.12 | Daily P&L: $-285.16 | Bal: $13977.08
4:14:06 PM | info | Position closed: NVDA | P&L: $-244.32 | Daily P&L: $-529.48 | Bal: $13732.76
4:14:06 PM | info | Position closed: NVDA | P&L: $280.18 | Daily P&L: $280.18 | Bal: $14012.93
4:14:06 PM | info | Position closed: NVDA | P&L: $241.70 | Daily P&L: $521.87 | Bal: $14254.63
4:14:06 PM | info | Position closed: NVDA | P&L: $-201.26 | Daily P&L: $320.61 | Bal: $14053.37
4:14:06 PM | info | Position closed: NVDA | P&L: $-179.59 | Daily P&L: $141.02 | Bal: $13873.78
4:14:06 PM | info | Position closed: NVDA | P&L: $161.36 | Daily P&L: $302.38 | Bal: $14035.14
4:14:06 PM | info | Position closed: NVDA | P&L: $246.88 | Daily P&L: $549.26 | Bal: $14282.01
4:14:06 PM | info | Position closed: NVDA | P&L: $158.79 | Daily P&L: $708.05 | Bal: $14440.80
4:14:06 PM | info | Position closed: NVDA | P&L: $-189.62 | Daily P&L: $518.42 | Bal: $14251.18
4:14:06 PM | info | Position closed: NVDA | P&L: $171.57 | Daily P&L: $689.99 | Bal: $14422.75
4:14:06 PM | info | Position closed: NVDA | P&L: $164.19 | Daily P&L: $854.18 | Bal: $14586.94
4:14:06 PM | info | Position closed: NVDA | P&L: $227.39 | Daily P&L: $1081.57 | Bal: $14814.33
4:14:06 PM | info | Position closed: NVDA | P&L: $187.31 | Daily P&L: $1268.87 | Bal: $15001.63
4:14:06 PM | info | Position closed: NVDA | P&L: $159.76 | Daily P&L: $1428.64 | Bal: $15161.40
4:14:06 PM | info | Position closed: NVDA | P&L: $158.36 | Daily P&L: $1587.00 | Bal: $15319.76
4:14:06 PM | info | Position closed: NVDA | P&L: $200.41 | Daily P&L: $1787.41 | Bal: $15520.17
4:14:06 PM | info | Position closed: NVDA | P&L: $-160.13 | Daily P&L: $1627.28 | Bal: $15360.04
4:14:06 PM | info | Position closed: NVDA | P&L: $210.98 | Daily P&L: $1838.25 | Bal: $15571.01
4:14:06 PM | info | Position closed: NVDA | P&L: $-402.22 | Daily P&L: $-402.22 | Bal: $15168.79
4:14:06 PM | info | Position closed: NVDA | P&L: $166.92 | Daily P&L: $-235.30 | Bal: $15335.71
4:14:06 PM | info | Position closed: NVDA | P&L: $160.95 | Daily P&L: $-74.35 | Bal: $15496.66
4:14:06 PM | info | Position closed: NVDA | P&L: $173.01 | Daily P&L: $98.66 | Bal: $15669.67
4:14:06 PM | info | Position closed: NVDA | P&L: $235.32 | Daily P&L: $333.98 | Bal: $15904.99
4:14:06 PM | info | Position closed: NVDA | P&L: $-171.00 | Daily P&L: $162.98 | Bal: $15733.99
4:14:06 PM | info | Position closed: NVDA | P&L: $175.38 | Daily P&L: $338.36 | Bal: $15909.37
4:14:06 PM | info | Position closed: NVDA | P&L: $168.33 | Daily P&L: $506.69 | Bal: $16077.70
4:14:06 PM | info | Position closed: NVDA | P&L: $-190.68 | Daily P&L: $316.01 | Bal: $15887.02
4:14:06 PM | info | Position closed: NVDA | P&L: $183.27 | Daily P&L: $499.28 | Bal: $16070.29
4:14:06 PM | info | Position closed: NVDA | P&L: $177.45 | Daily P&L: $676.73 | Bal: $16247.74
4:14:06 PM | info | Position closed: NVDA | P&L: $-164.88 | Daily P&L: $511.85 | Bal: $16082.86
4:14:06 PM | info | Position closed: NVDA | P&L: $-217.52 | Daily P&L: $-217.52 | Bal: $15865.34
4:14:06 PM | info | Position closed: NVDA | P&L: $-198.58 | Daily P&L: $-416.10 | Bal: $15666.76
4:14:06 PM | info | Position closed: NVDA | P&L: $159.30 | Daily P&L: $-256.80 | Bal: $15826.06
4:14:06 PM | info | Position closed: NVDA | P&L: $168.35 | Daily P&L: $-88.45 | Bal: $15994.41
4:14:06 PM | info | Position closed: NVDA | P&L: $211.60 | Daily P&L: $123.15 | Bal: $16206.01
4:14:06 PM | info | Position closed: NVDA | P&L: $-179.79 | Daily P&L: $-56.64 | Bal: $16026.22
4:14:06 PM | info | Position closed: NVDA | P&L: $-173.63 | Daily P&L: $-230.27 | Bal: $15852.59
4:14:06 PM | info | Position closed: NVDA | P&L: $185.90 | Daily P&L: $-44.37 | Bal: $16038.49
4:14:06 PM | info | Position closed: NVDA | P&L: $-327.60 | Daily P&L: $-371.97 | Bal: $15710.89
4:14:06 PM | info | Position closed: NVDA | P&L: $271.04 | Daily P&L: $-100.93 | Bal: $15981.93
4:14:06 PM | info | Position closed: NVDA | P&L: $182.18 | Daily P&L: $81.25 | Bal: $16164.11
4:14:06 PM | info | Position closed: NVDA | P&L: $189.55 | Daily P&L: $270.80 | Bal: $16353.66
4:14:06 PM | info | Position closed: NVDA | P&L: $175.80 | Daily P&L: $446.60 | Bal: $16529.46
4:14:06 PM | info | Position closed: NVDA | P&L: $-189.95 | Daily P&L: $256.65 | Bal: $16339.51
4:14:06 PM | info | Position closed: NVDA | P&L: $-168.76 | Daily P&L: $87.89 | Bal: $16170.75
4:14:06 PM | info | Position closed: NVDA | P&L: $-211.71 | Daily P&L: $-211.71 | Bal: $15959.04
4:14:06 PM | info | Position closed: NVDA | P&L: $-179.40 | Daily P&L: $-391.11 | Bal: $15779.64
4:14:06 PM | info | Position closed: NVDA | P&L: $-203.36 | Daily P&L: $-594.48 | Bal: $15576.27
4:14:06 PM | info | Position closed: NVDA | P&L: $165.24 | Daily P&L: $165.24 | Bal: $15741.51
4:14:06 PM | info | Position closed: NVDA | P&L: $163.06 | Daily P&L: $328.30 | Bal: $15904.58
4:14:06 PM | info | Position closed: NVDA | P&L: $-159.75 | Daily P&L: $168.56 | Bal: $15744.83
4:14:06 PM | info | Position closed: NVDA | P&L: $-176.99 | Daily P&L: $-8.43 | Bal: $15567.85
4:14:06 PM | info | Position closed: NVDA | P&L: $-159.47 | Daily P&L: $-167.90 | Bal: $15408.38
4:14:06 PM | info | Position closed: NVDA | P&L: $171.47 | Daily P&L: $3.57 | Bal: $15579.84
4:14:06 PM | info | Position closed: NVDA | P&L: $173.08 | Daily P&L: $176.64 | Bal: $15752.92
4:14:06 PM | info | Position closed: NVDA | P&L: $-194.46 | Daily P&L: $-17.82 | Bal: $15558.45
4:14:06 PM | info | Position closed: NVDA | P&L: $-172.40 | Daily P&L: $-190.22 | Bal: $15386.05
4:14:06 PM | info | Position closed: NVDA | P&L: $184.87 | Daily P&L: $-5.35 | Bal: $15570.93
4:14:06 PM | info | Position closed: NVDA | P&L: $-161.12 | Daily P&L: $-161.12 | Bal: $15409.81
4:14:06 PM | info | Position closed: NVDA | P&L: $214.71 | Daily P&L: $53.59 | Bal: $15624.52
4:14:06 PM | info | Position closed: NVDA | P&L: $179.13 | Daily P&L: $232.72 | Bal: $15803.65
4:14:06 PM | info | Position closed: NVDA | P&L: $172.13 | Daily P&L: $404.85 | Bal: $15975.78
4:14:06 PM | info | Position closed: NVDA | P&L: $69.76 | Daily P&L: $474.61 | Bal: $16045.54
4:14:06 PM | info | Position closed: NVDA | P&L: $42.22 | Daily P&L: $516.84 | Bal: $16087.76
4:14:06 PM | info | Position closed: NVDA | P&L: $71.66 | Daily P&L: $588.49 | Bal: $16159.42
